Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Chikku Bukku,03-12-2010,Tamil,Arya,Shriya Saran,Pravin Mani,"Arjun and Anu fall in love with each other on a train journey. When Anu's father learns about their relationship, he remembers that he shares an unpleasant history with Arjun's father.",4,0.5577
Inidhu Inidhu,20-09-2010,Tamil,Narayan Lucky,Sonia Deepti,Mickey J Meyer,"Inidhu Inidhu depicts the happy college days of a group of undergraduate students. Freshmen Siddhu (Adith), Aravind alias Tyson (Narayan), Vimal (Vimal), Shankar (Shravan), Madhu (Reshmi), Aparna aka Appu and Jiya join an upmarket college in the city. Each of them comes from different states of the country. They are ragged by the seniors at the college which makes them bond with each other.  Eventually, Siddhu falls for Madhu, Tyson falls for his senior Sravanthi, fashionably called Shravs (Sonia), who is not receptive. The rest of the film is how the four couples get closer during their four-year course, peppered with pangs of jealousy, separated, reconciliation before going their separate ways upon graduation.",5.5,0.415
Thenmerku Paruvakatru,24-12-2010,Tamil,Vijay Sethupathi,Saranya Ponvannan,N. R. Raghunanthan,"Thenmerku Paruvakatru directed by Seenu Ramasamy, comes like a breath of fresh air, against a backdrop of picturesque nature, in Theni district of Madurai, open to the cool winds of the North-west, the movie takes shape with the story of love, bonding and binding between mother and son. reliving the core cultural values of the Indian system, and rekindling the sentiments and emotions, which have almost been laid to rest, in the name of hi-fi living.",7.7,0.6656
Undercover Rascals,28-10-2010,Tamil,C. Kumaresan,Jasmine Michael,Suresh Rogen,Two police officers worked together to catch a big kingpin mafia of the country.,9,0.4104
Drogam: Nadanthathu Enna?,11-06-2010,Tamil,Delhi Ganesh,,,Drogam Nadanthathu Enna film is based on a real incident which happened in Mumbai. The electric power goes at the time when a young police officer makes love to his wife. So the inspector goes to light a candle. At that time a stranger embraces the inspector's wife who is not able to recognize the person. She thinks that it is her husband. The stranger records this incident in his cell phone. The stranger blackmails the lady showing this clipping and asks her to make love with him. Whether she agrees or not is the rest of the story.,6,0.5094
Irumbu Kottai Murattu Singam,07-05-2010,Tamil,Raghava Lawrence,Padmapriya Janakiraman,G. V. Prakash Kumar,"Simhachalam, a watchman is sentenced to death for stealing a precious diamond. However, a group of cowboys save Simhachalam and offer him the diamond, only on a condition that he fulfills a promise.",4.4,0.32
Theeradha Vilaiyattu Pillai,12-02-2010,Tamil,Vishal Krishna,Neetu Chandra,Yuvan Shankar Raja,"Karthik, a carefree management graduate, abstains from taking up a job. One day, he, along with his close friends, decides to conduct a straw poll by dating three women and then choosing the best one.",5.2,0.4336
Asal,05-02-2010,Tamil,Ajith Kumar,Sameera Reddy,Bharathwaj,"The film revolves around the feud between the three brothers over property; two brothers, from their father's first wife on one side with their avarice for all the wealth with the righteous third, from his father's second marriage, trying to stop the family from breaking down. The feud that exists as an undercurrent in the presence of their father and turns ugly and personal after he passes away. It grows bigger with the two brothers joining in to elbow out the third but he graciously steps aside, only wanting to keep cordial relations. But, the two brothers are just not able to handle the huge wealth and the responsibility that it brings. Their wealth attracts trouble and it is up to the third to come back and save his brothers, against others who strive for the wealth while the crux of the plot revolves around if wealth does disintegrate the family.",4.4,0.5533
Pournami Nagam,01-01-2010,Tamil,Rajiv Kanakala,Mumaith Khan,S A Rajkumar,"To obtain the ""nagmani,"" a group of girls attacks a cobra pair. Unfortunately, the male cobra dies, and his partner escapes. Infuriated, she decides to take revenge.",0,0.4837
Viruthagiri,10-12-2010,Tamil,Vijayakanth,Madhuri Itagi,Sundar C. Babu,"Virudhagiri, the upright honest police officer, helps Scotland Yard police in thwarting  a murder bid on the British Prime Minister. He returns to Chennai and comes to know of the troubles and violent attacks faced by Indian students in Australia. Meanwhile, his friend's daughter goes to Australia for studies and disappears. Now Viruthagiri has double task - rescue her and end the menace forever. He sets off to Sydney & How he achieves the mission is the rest.",6,0.3359
Thambikku Indha Ooru,05-03-2010,Tamil,Bharath Srinivasan,Sana Khaan,Dharan Kumar,"Akil, a rich youth, runs a restaurant in partnership with his friend Cola Kumar in Singapore. One day, he discovers that he is an orphan and embarks on a journey to find his biological parents.",3.25,0.3705
Vallakottai,05-11-2010,Tamil,Arjun Sarja,Hariprriya,Dhina,"Muthu and Bala, two prison inmates, gradually become good friends. When Muthu is about to get released, he promises to take care of Bala's brother and vows to complete his unfinished task.",4,0.3887
Porkkalam,14-01-2010,Tamil,Kishore,Niveditha,Rohit Kulkarni,"Porkkalam (Tamil: போர்க்களம்; English: Battlefield) is a 2010 Indian Tamil-language action film directed by debutant Bandi Saroj Kumar. Starring Kishore of Polladhavan and Vennila Kabaddi Kuzhu fame, Tinnu Anand, who starred in Mani Ratnam's Nayagan and Bombay, comedy actor Sathyan and Smitha, a newcomer from Karnataka, in lead roles and seven artists as Villains, the film has musical score by Rohit Kulkarni and cinematography by J. Mahendran. The film was released on 14 January 2010.",0,0.4406
Agam Puram,09-12-2010,Tamil,Shaam,Meenakshi,Sundar C. Babu,"Agam Puram is an Indian Tamil action film written and directed by Thirumalai, in his second venture after Thee Nagar. The long-delayed film started production in early 2008 and film features Shaam and Meenakshi in the lead roles.It is the remake of Hollywood film American Gangster starring Russell crowe and Denzel Washington. It released to negative reviews on 10 December 2010.",0,0.3492
Kutty,14-01-2010,Tamil,Dhanush,Shriya Saran,Devi Sri Prasad,"Kutty, a kind young man, falls in love with Geeta, but she does not reciprocate his love. He continues to love her even after learning that she is in love with Arjun, her college-mate.",5.3,0.42
Boss Engira Baskaran,10-09-2010,Tamil,Arya,Nayanthara,Yuvan Shankar Raja,"Bhaskaran is in love with a young and beautiful professor, Chandrika. In order to catch her attention and start a successful career, he along with his friend, Nallathambi, get up to various antics leading to hilarious consequences.",6.591,0.3718
Kanagavel Kaaka,21-05-2010,Tamil,Karan,Hariprriya,Vijay Antony,"Kanagavel Kaaka is a 2010 Tamil film directed by Kavin Bala. The film stars Karan, Haripriya, Kota Srinivasa Rao and Sampath Raj in lead roles.",5,0.3953
Manmadhan Ambu,23-12-2010,Tamil,Kamal Haasan,Trisha Krishnan,Devi Sri Prasad,"Madhan is convinced that Ambu is unfaithful and refuses to pay detective Mannar when he reports otherwise. Wanting to make money to help a friend, Mannar cooks up stories about Ambu's infidelity.",5.4,0.4173
Vamsam,13-08-2010,Tamil,Arulnithi,Sunaina,Taj Noor,"A woman keeps her son away from the ancestral rivalry of two families in the village. However, after an unforeseen incident, he takes it upon himself to punish his enemies.",6,0.3323
Naanayam,14-01-2010,Tamil,Prasanna,Ramya Raj,James Vasanthan,Ravi is an electronics engineer who works in a bank and is in love with Nandhini. Fareed is a criminal who claims that he can prove that Ravi has killed a man and blackmails him into robbing the bank.,6,0.3813
Thunichal,01-01-2010,Tamil,Arun Vijay,,Premji Amaran,"Thunichal is a 2010 Indian Tamil-language action film written and directed by Majith. Starring Arun Vijay and newcomer Shiva Manjal, the film was released on 1 January 2010, after many delays.",2.5,0.3967
Mundhinam Paartheney,18-03-2010,Tamil,Sai Prashanth,Lakshmi Priyaa,S. Thaman,"Sanjay wants a wife who is educated but traditional. Unfortunately, all his attempts to impress the two girls of his choice fail. Later, his colleague Anu enters his life.",0,0.4599
Sindhu Samaveli,03-09-2010,Tamil,Harish Kalyan,Amala Paul,Sundar C. Babu,A widower and his daughter-in-law have an affair while his son is away for a few days.,3.8,0.2955
Kola Kolaya Mundhirika,21-05-2010,Tamil,Karthik Kumar,Bhavana Rao,V. Selvaganesh,"Kola Kolaya Mundhirika film is about wealthy man delegates a trusted subordinate to hide priceless diamonds in a set of chairs before he is murdered by a trio of criminals out to get their hands on the same.Twenty years later, the hunt for the chair resurfaces as the trusted subordinate reveals partial information about the treasure to the protagonist, Krish (Karthik Kumar). Realizing that he needs a little help, Krish enlists the help of his thieving rival, Veni (Shikha). The villainous trio, also privy to this information, follow Krish and Veni as they set out to...",0,0.309
Maanja Velu,21-05-2010,Tamil,Arun Vijay,Sai Dhanshika,Mani Sharma,"ACP Bose (Karthik) is a sincere police officer happily married (Anu Hassan) and living with his parents and younger brother Velu (Arun Vijay). Velu is a college student and he falls in love with his classmate Anjali (Dhansika). Umapathi (Chandrasekar) enters, who is notorious for settlements and land deals. He kills anyone who comes in his way and does not leave any evidence or witness behind. He takes a loan of 100 crores from a private bank with the help of a cunning DGP and a politician. He kills the bank’s chairman in order to avoid repayment and puts the blame on Bose. Bose tries to stop Umapathi. Velu also gets into disputes with Umapathi. What happens next forms the crux of the story.",4.3,0.3624
Siddhu +2 1st Attempt,10-12-2010,Tamil,Shanthanu Bhagyaraj,Chandhini Tamilarasan,,"Siddhu +2 is an Indian Tamil-language romance film written and directed by K. Bhagyaraj, starring his son Shanthnoo Bhagyaraj and newcomer Chandini Tamilarasan in lead roles. Bhagyaraj himself, comedian Ganja Karuppu, Rajesh, Seetha and Avinash essay supporting roles. The film is made simultaneously in Telugu as Love in Hyderabad, which, however, stars Kannada actress Aindrita Ray as the female lead and is directed by Mahesh Chandra.[2] The film released on 10 December 2010 and went to average at the box office",4,0.3658
Aval Peyar Tamilarasi,05-03-2010,Tamil,Jai Sampath,Vidhya Pradeep,Vijay Antony,"Thamizharasi is the granddaughter of a puppeteer, who develops feelings for Jyothi, the grandson of a rich landlord. However, Thamizharasi's life turns upside down when Jyothi rapes her.",5.5,0.3884
Kacheri Arambam,19-03-2010,Tamil,Jiiva,Poonam Bajwa,D. Imman,"The film begins at a journey in train where Paari (Jeeva) looks back at everything. Cut to the beginning, one remote village in Ramanathapuram. Paari is a do-gooder helping everyone in need. A magnanimous man, he gives anything and everything to others if they ask for. Promising his dad (Azhagan Perumal) to earn more, Paari sets out to Chennai. But he faces more challenges. He meets a young girl Madhi (Poonam Bajwa) and falls in love with her. Some goons also cause trouble for Paari. Meanwhile, Sivamani (J D Chakravarthy), the dreaded but sophisticated don of the city is getting ready to marry Madhu. When the two stories meet, chaos ensue, it is now up to Paari and Sivamani to sort it out.",0,0.3852
Ayyanar,09-12-2010,Tamil,Aadhi Pinisetty,Meera Nandan,S. Thaman,"Ayyanar  revolves around a youngster and his love for his mother. The story begins in a village and soon moves to the city. The film, which is said to be an action-packed entertainer, will also have a comedy track by Santhanam.",4,0.3879
